Facility Id,Hospital Name,Indicator Name,Year,Infections observed,Infections predicted,Denominator,Indicator value,Indicator Lower confidence limit,Indicator Upper confidence limit,Indicator units,Comparison results,Location 1
324,Adirondack Medical Center-Saranac Lake Site,CLABSI Medical Surgical ICU,2008,2,1.23,595,3.36,0.41,12.14,# CLABSI per 1000 line days,Not significantly different than NYS 2008 average,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,CLABSI Overall Standardized Infection Ratio,2008,2,1.23,,1.63,0.2,5.87,,Not significantly different than NYS 2008 average,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,SSI Colon,2008,1,0.83,20,5.36,0.14,29.85,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2008 average,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,SSI Hip,2008,1,0.85,66,1.32,0.03,7.36,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2008 average,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,SSI Overall Standardized Infection Ratio,2008,2,1.68,,1.19,0.14,4.31,,Not significantly different than NYS 2008 average,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,CLABSI Medical Surgical ICU,2009,0,0.95,506,0,0,5.92,# CLABSI per 1000 line days,Not significantly different than NYS 2009 average,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,CLABSI Overall Standardized Infection Ratio,2009,0,0.95,,0,0,3.16,,Not significantly different than NYS 2009 average,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,SSI Colon,2009,2,1.04,21,9.37,1.14,33.86,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2009 average,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,SSI Hip,2009,1,0.67,58,1.7,0.04,9.48,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2009 average,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,SSI Overall Standardized Infection Ratio,2009,3,1.71,,1.76,0.36,5.13,,Not significantly different than NYS 2009 average,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,CDI Community Onset Not-My-Hospital,2010,1,,2997,0.03,0,0.19,"# community onset not-my-hospital cases per 100 admissions, not risk-adjusted",Not compared,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,CDI Hospital Onset,2010,7,8.58,8435,10.23,2.98,25.05,"# hospital onset cases per 10,000 patient days at risk, risk-adjusted",Not significantly different than NYS 2010 average,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,CDI Possibly-My-Hospital Associated,2010,1,,13817,0.72,0,0.4,"# possibly-my-hospital cases per 10,000 patient days, not risk-adjusted",Not compared,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,CLABSI Medical Surgical ICU,2010,0,0.36,269,0,0,11.14,# CLABSI per 1000 line days,Not significantly different than NYS 2010 average,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,CLABSI Overall Standardized Infection Ratio,2010,0,0.36,,0,0,8.23,,Not significantly different than NYS 2010 average,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,SSI Colon,2010,1,1.86,34,2.56,0.06,14.26,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2010 average,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,SSI Hip,2010,1,0.85,64,1.29,0.03,7.19,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2010 average,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,SSI Overall Standardized Infection Ratio,2010,2,2.71,,0.74,0.09,2.66,,Not significantly different than NYS 2010 average,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,CDI Community Onset Not-My-Hospital,2011,6,,2834,0.21,0.08,0.46,"# community onset not-my-hospital cases per 100 admissions, not risk-adjusted",Not compared,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,CDI Hospital Onset,2011,5,12.44,8880,5.16,1.11,14.59,"# hospital onset cases per 10,000 patient days at risk, risk-adjusted",Not significantly different than NYS 2011 average,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,CDI Possibly-My-Hospital Associated,2011,2,,13988,1.43,0.02,0.52,"# possibly-my-hospital cases per 10,000 patient days, not risk-adjusted",Not compared,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,CLABSI Medical Surgical ICU,2011,0,0.41,321,0,0,9.33,# CLABSI per 1000 line days,Not significantly different than NYS 2011 average,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,CLABSI Overall Standardized Infection Ratio,2011,0,0.41,,0,0,7.28,,Not significantly different than NYS 2011 average,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,SSI Colon,2011,5,4.27,86,5.8,1.88,13.52,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2011 average,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,SSI Hip,2011,1,0.73,49,1.58,0.04,8.78,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2011 average,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,SSI Overall Standardized Infection Ratio,2011,6,5.01,,1.2,0.44,2.61,,Not significantly different than NYS 2011 average,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,CDI Community Onset Not-My-Hospital,2012,5,,2722,0.18,0.06,0.43,"# community onset not-my-hospital cases per 100 admissions, not risk-adjusted",Not compared,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,CDI Hospital Onset,2012,8,11.19,7946,8.94,2.87,20.76,"# hospital onset cases per 10,000 patient days at risk, risk-adjusted",Not significantly different than NYS 2012 average,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,CDI Possibly-My-Hospital Associated,2012,3,,12841,2.34,0.05,0.68,"# possibly-my-hospital cases per 10,000 patient days, not risk-adjusted",Not compared,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,CLABSI Medical Surgical ICU,2012,0,0.44,456,0,0,6.57,# CLABSI per 1000 line days,Not significantly different than NYS 2012 average,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,CLABSI Overall Standardized Infection Ratio,2012,0,0.44,,0,0,6.75,,Not significantly different than NYS 2012 average,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,SSI Colon,2012,2,3.63,84,2.57,0.31,9.3,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,SSI Hip,2012,0,0.85,60,0,0,3.82,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,SSI Hysterectomy,2012,0,0.42,52,0,0,11.87,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,SSI Overall Standardized Infection Ratio,2012,2,4.9,,0.41,0.05,1.47,,Not significantly different than NYS 2012 average,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,CDI Community Onset Not-My-Hospital,2013,7,,2573,0.27,0.11,0.56,"# community onset not-my-hospital cases per 100 admissions, not risk-adjusted",Not compared,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,CDI Hospital Onset,2013,6,8.79,7511,7.69,1.97,20.08,"# hospital onset cases per 10,000 patient days at risk, risk-adjusted",Not significantly different than NYS 2013 average,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,CDI Possibly-My-Hospital Associated,2013,0,,12138,0,0,0.25,"# possibly-my-hospital cases per 10,000 patient days, not risk-adjusted",Not compared,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,CLABSI Medical Surgical ICU,2013,0,0.35,383,0,0,7.82,# CLABSI per 1000 line days,Not significantly different than NYS 2013 average,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,CLABSI Overall Standardized Infection Ratio,2013,0,0.35,,0,0,8.53,,Not significantly different than NYS 2013 average,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,SSI Colon,2013,11,9.14,140,8.31,4.15,14.87,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2013 average,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,SSI Hip,2013,0,0.58,63,0,0,4.67,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2013 average,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,SSI Hysterectomy,2013,0,0.35,54,0,0,13.48,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2013 average,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,SSI Overall Standardized Infection Ratio,2013,11,10.06,,1.09,0.55,1.96,,Not significantly different than NYS 2013 average,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,CDI Community Onset Not-My-Hospital,2014,5,,2237,0.22,0.07,0.52,"# community onset not-my-hospital cases per 100 admissions, not risk-adjusted",Not compared,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,CDI Hospital Onset,2014,5,7.02,7255,7.54,1.62,21.33,"# hospital onset cases per 10,000 patient days at risk, risk-adjusted",Not significantly different than NYS 2014 average,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,CDI Possibly-My-Hospital Associated,2014,3,,11291,2.66,0.05,0.78,"# possibly-my-hospital cases per 10,000 patient days, not risk-adjusted",Not compared,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,CLABSI Medical Surgical ICU,2014,0,0.29,329,0,0,9.11,# CLABSI per 1000 line days,Not significantly different than NYS 2014 average,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,CLABSI Overall Standardized Infection Ratio,2014,0,0.29,,0,0,10.51,,Not significantly different than NYS 2014 average,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,CRE Admission Prevalence Rate- Bloodstream Infections,2014,0,,2380,0,,,"# admission prevalent CRE BSIs per 1,0000 admissions",Not compared,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,CRE Admission Prevalence Rate- all body sites,2014,0,,2380,0,,,"# admission prevalent CRE infections per 1,0000 admissions",Not compared,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,CRE Hospital Onset Infection Rate- Bloodstream Infections,2014,0,,11641,0,0,3.17,"# hospital onset blood stream CRE infections per 10,000 patient days",Not compared,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,CRE Hospital Onset Infection Rate- all body sites,2014,0,,11641,0,,,"# hospital onset CRE infections per 10,000 patient days",Not compared,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,SSI Colon,2014,3,5.66,88,3.49,0.72,10.19,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2014 average,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,SSI Hip,2014,1,0.71,69,1.32,0.03,7.34,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2014 average,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,SSI Hysterectomy,2014,0,0.37,50,0,0,10.84,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2014 average,"(44.343993, -74.144386)"
324,Adirondack Medical Center-Saranac Lake Site,SSI Overall Standardized Infection Ratio,2014,4,6.74,,0.59,0.16,1.52,,Not significantly different than NYS 2014 average,"(44.343993, -74.144386)"
325,Alice Hyde Medical Center,CLABSI Medical Surgical ICU,2008,0,0.31,149,0,0,20.11,# CLABSI per 1000 line days,Not significantly different than NYS 2008 average,"(44.856874, -74.291931)"
325,Alice Hyde Medical Center,CLABSI Overall Standardized Infection Ratio,2008,0,0.31,,0,0,9.72,,Not significantly different than NYS 2008 average,"(44.856874, -74.291931)"
325,Alice Hyde Medical Center,SSI Colon,2008,0,1.19,27,0,0,11.19,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2008 average,"(44.856874, -74.291931)"
325,Alice Hyde Medical Center,SSI Hip,2008,1,0.57,40,1.98,0.05,11.03,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2008 average,"(44.856874, -74.291931)"
325,Alice Hyde Medical Center,SSI Overall Standardized Infection Ratio,2008,1,1.75,,0.57,0.01,3.18,,Not significantly different than NYS 2008 average,"(44.856874, -74.291931)"
325,Alice Hyde Medical Center,CLABSI Medical Surgical ICU,2009,0,0.4,213,0,0,14.06,# CLABSI per 1000 line days,Not significantly different than NYS 2009 average,"(44.856874, -74.291931)"
325,Alice Hyde Medical Center,CLABSI Overall Standardized Infection Ratio,2009,0,0.4,,0,0,7.5,,Not significantly different than NYS 2009 average,"(44.856874, -74.291931)"
325,Alice Hyde Medical Center,SSI Colon,2009,1,1.75,34,2.78,0.07,15.47,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2009 average,"(44.856874, -74.291931)"
325,Alice Hyde Medical Center,SSI Hip,2009,0,0.54,44,0,0,6.3,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2009 average,"(44.856874, -74.291931)"
325,Alice Hyde Medical Center,SSI Overall Standardized Infection Ratio,2009,1,2.29,,0.44,0.01,2.43,,Not significantly different than NYS 2009 average,"(44.856874, -74.291931)"
325,Alice Hyde Medical Center,CDI Community Onset Not-My-Hospital,2010,6,,3060,0.2,0.07,0.43,"# community onset not-my-hospital cases per 100 admissions, not risk-adjusted",Not compared,"(44.856874, -74.291931)"
325,Alice Hyde Medical Center,CDI Hospital Onset,2010,2,8.03,6379,3.12,0.16,14.48,"# hospital onset cases per 10,000 patient days at risk, risk-adjusted",Not significantly different than NYS 2010 average,"(44.856874, -74.291931)"
325,Alice Hyde Medical Center,CDI Possibly-My-Hospital Associated,2010,6,,11785,5.09,0.19,1.11,"# possibly-my-hospital cases per 10,000 patient days, not risk-adjusted",Not compared,"(44.856874, -74.291931)"
325,Alice Hyde Medical Center,CLABSI Medical Surgical ICU,2010,0,0.2,151,0,0,19.84,# CLABSI per 1000 line days,Not significantly different than NYS 2010 average,"(44.856874, -74.291931)"
325,Alice Hyde Medical Center,CLABSI Overall Standardized Infection Ratio,2010,0,0.2,,0,0,14.66,,Not significantly different than NYS 2010 average,"(44.856874, -74.291931)"
325,Alice Hyde Medical Center,SSI Colon,2010,0,1.82,40,0,0,7.84,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2010 average,"(44.856874, -74.291931)"
325,Alice Hyde Medical Center,SSI Hip,2010,0,0.35,30,0,0,9.52,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2010 average,"(44.856874, -74.291931)"
325,Alice Hyde Medical Center,SSI Overall Standardized Infection Ratio,2010,0,2.16,,0,0,1.38,,Not significantly different than NYS 2010 average,"(44.856874, -74.291931)"
325,Alice Hyde Medical Center,CDI Community Onset Not-My-Hospital,2011,2,,2968,0.07,0.01,0.24,"# community onset not-my-hospital cases per 100 admissions, not risk-adjusted",Not compared,"(44.856874, -74.291931)"
325,Alice Hyde Medical Center,CDI Hospital Onset,2011,0,7.03,5756,0,0,8.41,"# hospital onset cases per 10,000 patient days at risk, risk-adjusted",Significantly lower than NYS 2011 average,"(44.856874, -74.291931)"
325,Alice Hyde Medical Center,CDI Possibly-My-Hospital Associated,2011,2,,10971,1.82,0.02,0.66,"# possibly-my-hospital cases per 10,000 patient days, not risk-adjusted",Not compared,"(44.856874, -74.291931)"
325,Alice Hyde Medical Center,CLABSI Medical Surgical ICU,2011,0,0.14,112,0,0,26.75,# CLABSI per 1000 line days,Not significantly different than NYS 2011 average,"(44.856874, -74.291931)"
325,Alice Hyde Medical Center,CLABSI Overall Standardized Infection Ratio,2011,0,0.14,,0,0,20.87,,Not significantly different than NYS 2011 average,"(44.856874, -74.291931)"
325,Alice Hyde Medical Center,SSI Colon,2011,1,1.63,33,3.05,0.08,16.98,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2011 average,"(44.856874, -74.291931)"
325,Alice Hyde Medical Center,SSI Hip,2011,1,0.24,24,4.91,0.12,27.37,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2011 average,"(44.856874, -74.291931)"
325,Alice Hyde Medical Center,SSI Overall Standardized Infection Ratio,2011,2,1.86,,1.07,0.13,3.88,,Not significantly different than NYS 2011 average,"(44.856874, -74.291931)"
325,Alice Hyde Medical Center,CDI Community Onset Not-My-Hospital,2012,4,,2649,0.15,0.04,0.39,"# community onset not-my-hospital cases per 100 admissions, not risk-adjusted",Not compared,"(44.856874, -74.291931)"
325,Alice Hyde Medical Center,CDI Hospital Onset,2012,1,5.93,5173,2.11,0.01,15.67,"# hospital onset cases per 10,000 patient days at risk, risk-adjusted",Not significantly different than NYS 2012 average,"(44.856874, -74.291931)"
325,Alice Hyde Medical Center,CDI Possibly-My-Hospital Associated,2012,3,,9830,3.05,0.06,0.89,"# possibly-my-hospital cases per 10,000 patient days, not risk-adjusted",Not compared,"(44.856874, -74.291931)"
